time,r1_x,r1_y,r2_x,r2_y,r3_x,r3_y
5.180038213729858,0.0024205000931219202,0.007450164230410575,4.002838196684192,7.999981838982223,-6.92778680891634,-5.820835035098438
5.280058145523071,-0.001668870549540116,0.04235336697626421,4.002837846046328,7.999978392491867,-6.869537505516789,-5.806540181507267
5.380088567733765,-0.01112589427546229,0.08620254173781125,4.001091525067598,7.993083993465723,-6.811317123493413,-5.792121281298359
5.480030298233032,-0.024615036522232837,0.1284759134049548,3.990955582308319,7.960879254835147,-6.753125722433441,-5.777585440076246
5.580251216888428,-0.04328534308532449,0.1721190163832072,3.974111479568923,7.920160433104627,-6.694963944959723,-5.762931492697613
5.680121421813965,-0.06720104566192704,0.21647461452757527,3.953568208193755,7.882511563392658,-6.636828684103083,-5.748169155949098
5.780217170715332,-0.09590758112814038,0.2612258561489904,3.926936471560564,7.843554279060102,-6.578699714696682,-5.73337966181266
5.880200624465942,-0.12843184207374525,0.30479812650625193,3.8950113058899394,7.8050166152746945,-6.5205554511361505,-5.718580182274203
5.980043172836304,-0.16444360196020816,0.34738915460752146,3.85794083098784,7.767040979425944,-6.462436986873135,-5.703685468150048
6.080070734024048,-0.2034713043274091,0.38890241962694955,3.817056377231829,7.730504343978951,-6.40434727285673,-5.688678348805292
6.180023431777954,-0.2447269779719048,0.4291283223699511,3.772963081645755,7.695350411114394,-6.346285499281718,-5.673562176523498
6.280184745788574,-0.28790032000453786,0.46801223414293863,3.7262582492411247,7.661616659208023,-6.2882512882958785,-5.658339812781104
6.380080461502075,-0.3326268233826379,0.505523540858926,3.677712760961972,7.629318392329058,-6.2302446174784585,-5.64301261966075
6.480106353759766,-0.3787176046356831,0.541733658401455,3.627779256648644,7.598409069038646,-6.172265730251107,-5.627580794393816
6.5800817012786865,-0.4260118564848315,0.5766808287233467,3.5767716098750153,7.568785779476539,-6.11431508078165,-5.612043665562953
6.680050373077393,-0.4743721620934539,0.610400811544557,3.52482904481233,7.540326682834737,-6.0563771210805655,-5.596397944133601
6.780197381973267,-0.5236837123322612,0.6429282090328943,3.4721328415750037,7.512890839867883,-5.998481835523,-5.5806439086784945
6.880218029022217,-0.5738500010802401,0.6742937031557877,3.4188185303436267,7.486379895057634,-5.940620244151668,-5.56478039033015
6.98004150390625,-0.6235401824462123,0.7037559321550534,3.3649890178089388,7.460701500395813,-5.882790009052989,-5.548803986170399
7.080144166946411,-0.6701324877521371,0.7299290632252347,3.310726434475722,7.435772021570681,-5.824992127674293,-5.5327119820328035
7.1800291538238525,-0.7134318767638422,0.7530513930721073,3.256096716823464,7.4115161811891355,-5.767227458716129,-5.516501910075957
7.280004978179932,-0.7536142952177699,0.773423378836751,3.2011535425952937,7.387865521542691,-5.7094963743035905,-5.500172733470739
7.380052328109741,-0.7909293279462326,0.7913906962253157,3.145941633546574,7.364757986851936,-5.651798810618683,-5.483725037507035
7.480226039886475,-0.8254821005973322,0.8071952844423947,3.0904985276632155,7.342137502911897,-5.594134349607943,-5.46716076295004
7.580059289932251,-0.8574583088506235,0.8210925176564298,3.034855859613407,7.319953584390711,-5.5364878966912645,-5.450479387878928
7.680050373077393,-0.8870799587480531,0.833331644126039,2.9790403742165728,7.298160859004118,-5.478882731147545,-5.433691059641541
7.779998540878296,-0.9145091481444194,0.8441003991585525,2.923074777873757,7.276718611172597,-5.4213104122504525,-5.416805033223669
7.880040645599365,-0.9398471131782511,0.8535391319524754,2.86697841902528,7.255590364486912,-5.363745966224197,-5.399892092023253
7.980041027069092,-0.9633123693218029,0.8618252412782036,2.8107678235385265,7.234743485806403,-5.306207165182289,-5.3828929870784465
8.080354690551758,-0.9850181400816539,0.8690845113539645,2.75445717696333,7.214148729029233,-5.248665616404919,-5.365798108429638
8.180027723312378,-1.0049950493473934,0.8754109012240132,2.698058701520654,7.193779941071155,-5.191071168431189,-5.3486946622704865
8.280040264129639,-1.023503030060697,0.8809497077869912,2.641582942666861,7.173613736798703,-5.133473400455687,-5.3315906380734885
8.380274295806885,-1.040531073065332,0.8857605100032887,2.585039049625019,7.15362914482512,-5.075894146902193,-5.314400346127217
8.480212450027466,-1.056235337807539,0.8899393002595284,2.52843499529098,7.133807362097674,-5.018379461459821,-5.297111889866342
8.580352783203125,-1.0692404028850546,0.8930816770262469,2.4717777362490034,7.114131555979439,-4.9609321509118836,-5.279803731428685
8.680187702178955,-1.0695326323351202,0.8930893222612885,2.4150733446650623,7.094586670297307,-4.903487455532867,-5.26248786880855
8.78006386756897,-1.069535803211544,0.8930905746097952,2.358329831523009,7.075150891663529,-4.846065800593732,-5.245095500243362
8.880058765411377,-1.0695388016319272,0.8930920885198986,2.301577941490864,7.055735949550317,-4.7886490833861215,-5.227684566804662
8.980191946029663,-1.069541613325262,0.8930938434297203,2.2448256776337363,7.036321241299313,-4.73123207660146,-5.210273815069305
9.08026671409607,-1.0695442284942105,0.8930958210883669,2.1880732976477453,7.016906854379163,-4.673815003416011,-5.192863275967866
9.180196046829224,-1.0695466400618365,0.8930980062398428,2.131320801551268,6.997492788263024,-4.616397870040722,-5.175452923034742
9.280119180679321,-1.0695488415365388,0.8931003863383149,2.0745681893297756,6.978079042532047,-4.558980681195352,-5.15804273584449
9.380008935928345,-1.0695508251299022,0.8931029503540356,2.0178154609414523,6.958665616850498,-4.501563440446387,-5.140632698627348
9.48003625869751,-1.069552580617212,0.8931056869731652,1.9610626163215115,6.939252510946494,-4.444130638746531,-5.123220163241605
9.580406188964844,-1.0695540951447429,0.893108582592518,1.9043096553300303,6.9198397245780345,-4.38671290980238,-5.105811640161135
9.680113554000854,-1.0695553539434433,0.8931116195231249,1.8475565778007774,6.900427257537218,-4.3292951062364065,-5.088403365234163
9.779988527297974,-1.069556341756326,0.8931147747961998,1.7908033836317543,6.881015109671553,-4.271877234251329,-5.07099530328546
9.880705833435059,-1.0695570446749807,0.8931180198636367,1.7340500726717256,6.861603280837606,-4.214459299999519,-5.053587427611403
9.98044729232788,-1.0695574520047157,0.8931213212686167,1.6772966447735476,6.842191770913447,-4.157041308140177,-5.036179717598554
